mention_id,song_id,brand_id,brand_alias,context,char_start,char_end,sentiment,detection_method
4063,32353,36,guess,aint love her cant say i aint try but i guess my love wasnt good enough i guess im guilty for,452,457,,regex
4064,6260141,36,guess,peculiar that this pain would be for evermore hey december guess im feeling unmoored cant remember what i used to fight,372,377,,regex
4065,3012626,36,guess,bonus tracks prologue this album is called fearless and i guess id like to clarify why we chose that as the,184,189,,regex
4066,3012626,36,guess,bonus tracks prologue this album is called fearless and i guess id like to clarify why we chose that as the,2005,2010,,regex
4067,4072958,36,guess,eye and i know oh i shouldve learned but i guess its my turn to try to put out your fire,419,424,,regex
4068,4072958,36,guess,eye and i know oh i shouldve learned but i guess its my turn to try to put out your fire,740,745,,regex
4069,10291434,36,guess,the charges too they said i was a cheat i guess it must be true and my friends all smell like,76,81,,regex
4070,4072967,36,guess,i supposed to do and im still crazy and i guess i havent gotten much better youre getting complicated so ill,287,292,,regex
4071,102718,36,guess,the first time i had something to lose and i guess we fell apart in the usual way and the storys,632,637,,regex
4072,2940027,36,guess,olivia newtonjohns hopelessly devoted to you from the movie grease guess mine is not the first heart broken my eyes are,130,135,,regex
4073,2920121,36,guess,you maybe he knew that when he saw me i guess i just lost my balance i think that the worst,623,628,,regex
4074,92224,36,guess,you found me you found me you found meeeee i guess you didnt care and i guess i liked that and,119,124,,regex
4075,92224,36,guess,you found me you found me you found meeeee i guess you didnt care and i guess i liked that and,146,151,,regex
4076,83166,36,guess,i guess you really did it this time left yourself in your,2,7,,regex
4077,4782854,36,guess,to highgate met all of his best mates so i guess all the rumors are true you know i love a,588,593,,regex
4078,711148,36,guess,keeping warm somehow so here you are at my window guess nobody told you i dont need you dont need you,275,280,,regex
4079,4072962,36,guess,but i cant see you crying without me so i guess ill have to make it through without you i wasnt,533,538,,regex
4080,187437,36,guess,of us still got your laugh your ghost your jacket guess i loved you way too much but im a little,599,604,,regex
4081,10862262,36,guess,who thought they would be cool and break my heart guess what here are 11 songs songs from the standard version,4422,4427,,regex
4082,3070580,36,guess,time love or lie live or die i well i guess thats life like one of those people with the beautiful,478,483,,regex
4083,5794073,36,guess,the greatest films of all time were never made i guess you never know never know and if you wanted me,233,238,,regex
4084,12498554,36,guess,fishnets fifty in the cast zero missteps looking back i guess it was kismet i waited by the stage door packed,241,246,,regex
4085,10296661,36,guess,was it punishment pad around when i get home i guess a lesser woman wouldve lost hope a greater woman wouldnt,207,212,,regex
4086,132092,36,guess,together with a smile but youre coming undone oh i guess its true that love was all you wanted cause youre,415,420,,regex
4087,5305015,2,louis vuitton,aparentar siempre ando con lo mismo arrebatao ahora siempre e louis vuitton pero nunca vo a cambiar a m me gusta la,135,148,,regex
4088,5529098,57,yeezy,hables de hipocresa no que se contradicen yo combino las yeezy ey con los da grise so no hables de eso,536,541,,regex
4089,3140715,3,gucci,como las tokyo y las oregn beb t eres mi gucci yo soy tu louis vuitton ella est hecha pa m,64,69,,regex
4090,3140715,2,louis vuitton,las oregn beb t eres mi gucci yo soy tu louis vuitton ella est hecha pa m yo estoy hecho pa ella,80,93,,regex
4091,7763818,3,gucci,dime que vamos hacer que hoy yo te quiero ver gucci tambin channel lo que tu me pidas bebe pide lo,184,189,,regex
4092,6100181,19,bulgari,nos dejamo ver y a vece e dolce a vece bulgari cuando te lo quito despu de lo partie las copa,204,211,,regex
4093,4628729,9,balenciaga,wuh ahora vestimo con marca exclusiva eh eh tratamo las balenciaga como adida uhhuh hay par de cabrone que quisieran mi,444,454,,regex
4094,9614064,4,prada,por nada ya no hay pa ti ni bicho ni prada ya yo te cach ma te vas pichada recoge tus,326,331,,regex
4095,9614064,4,prada,por nada ya no hay pa ti ni bicho ni prada ya yo te cach ma te vas pichada recoge tus,458,463,,regex
4096,6210873,3,gucci,ey el precio ni voa preguntar ey fumando en la gucci nadie lo va a notar ey estoy burlao me tienen,122,127,,regex
4097,6210873,3,gucci,ey el precio ni voa preguntar ey fumando en la gucci nadie lo va a notar ey estoy burlao me tienen,284,289,,regex
4098,2832039,57,yeezy,puse la tshirt de biggie vamos a cazarte tengo las yeezy que estn out of stock y de las retro dame,425,430,,regex
4099,6211005,3,gucci,lo material eh pero yo te quiero costear comprarte todo gucci y una casa frente al mar eh pa qu me,369,374,,regex
4100,6211005,39,louboutin,retro no me sirven le quito la suela pero quiero louboutin pa mi cinderella ir pa hawi despu pa coachella botella,627,636,,regex
4101,2951579,44,hugo boss,kanye ya t conoces mi voz el jefe de jefes hugo boss soy como en miami rick ross si me oyes tosiendo,639,648,,regex
4102,3590909,3,gucci,mota si nos para los guardia por sunroof se bota gucci tengo el jacket gucci son las bota enamorao de cmo,842,847,,regex
4103,3590909,3,gucci,mota si nos para los guardia por sunroof se bota gucci tengo el jacket gucci son las bota enamorao de cmo,864,869,,regex
4104,9614100,32,tom ford,no a ninguno los llevo ey baj acicalao negro entero tom ford ferrari no me gusta ford a tu puta la tengo,1046,1054,,regex
4105,9614081,24,rolex,lo siento y est cabrn wow ya voy pa 30 rolex y ap yo no s pa qu si el tiempo,207,212,,regex
4106,7967938,23,adi,t y yo acaricindono en medio del tiempo sin decir adi y solo mrame con esos ojito lindo que con so,326,329,,regex
4107,3424254,3,gucci,gol tengo a francesas hablndome en espaol y siempre mucho gucci mucho ferra louis vuitton yo no uso retro pero tengo,669,674,,regex
4108,3424254,2,louis vuitton,francesas hablndome en espaol y siempre mucho gucci mucho ferra louis vuitton yo no uso retro pero tengo toa la coleccin pal,687,700,,regex
4109,3103548,23,adidas,prendindole en la cara al que no fuma ando con adidas veloces como un puma el undertaker saliendo de la bruma,546,552,,regex
4110,3103548,41,puma,al que no fuma ando con adidas veloces como un puma el undertaker saliendo de la bruma y se apagan las,569,573,,regex
4111,9614092,5,dior,salen en vogue ey vou quiere que la lleve a dior y le meta dembow uh sabe que est chingando con,105,109,,regex
4112,9614092,8,cartier,bunny no le baja es un misterio da vinci code cartier rolex no tous cookies me tiene con tos ja yo,271,278,,regex
4113,9614092,24,rolex,no le baja es un misterio da vinci code cartier rolex no tous cookies me tiene con tos ja yo no,279,284,,regex
4114,9614084,5,dior,me aman les compro cartera yo no compro hershey mucho dior gucci mucho givenchy eheh t no ves cabrn toy burlao,142,146,,regex
4115,9614084,3,gucci,aman les compro cartera yo no compro hershey mucho dior gucci mucho givenchy eheh t no ves cabrn toy burlao burlao,147,152,,regex
4116,9614084,43,givenchy,compro cartera yo no compro hershey mucho dior gucci mucho givenchy eheh t no ves cabrn toy burlao burlao jajaja muerto,159,167,,regex
4117,9614084,23,adidas,de cabrone que an no me creen yo ando con adidas las bad bu cabrn ya bot toa las bred te,832,838,,regex
4118,9614084,6,birkin,fuera wilkins toa las babie chapi ey pidindome chavo pidindome birkin en el toto tienen piercing paciencia con orma en el,1158,1164,,regex
4119,6192613,21,nike,no me importa no me importa ey bot to las nike y firm con adidas mi flow no creo que venga,288,292,,regex
4120,6192613,23,adidas,me importa ey bot to las nike y firm con adidas mi flow no creo que venga en tu medida yo,304,310,,regex
4121,2489756,36,guess,brothers in the struggle too blessed to be humble i guess its different in the city i come from all the,347,352,,regex
4122,124418,36,guess,cause i show love never get the same outta niggas guess its funny how money can make change outta niggas for,982,987,,regex
4123,703730,36,guess,the annual my careers like a howto manual so i guess its understandable man oh you gotta love it you gotta,1107,1112,,regex
4124,703730,36,guess,the annual my careers like a howto manual so i guess its understandable man oh you gotta love it you gotta,1259,1264,,regex
4125,703730,36,guess,the annual my careers like a howto manual so i guess its understandable man oh you gotta love it you gotta,1964,1969,,regex
4126,703730,4,prada,you gotta love it yeah and head to toe im prada covered i know your girl well just not in public,4418,4423,,regex
4127,7165567,30,supreme,inbetween clouds is hanging over you now cause im reigning supreme some of these niggas say what they mean it aint,2064,2071,,regex
4128,3807743,36,guess,ive settled into my role as the good guy i guess luck is on your side i guess luck is on,1071,1076,,regex
4129,3807743,36,guess,ive settled into my role as the good guy i guess luck is on your side i guess luck is on,1100,1105,,regex
4130,9589444,1,chanel,another citizen caine they think they orson welles walk in chanel they like how the fuck you need more chanel i,578,584,,regex
4131,9589444,1,chanel,another citizen caine they think they orson welles walk in chanel they like how the fuck you need more chanel i,622,628,,regex
4132,5170,30,supreme,flow got spring like a catapult matter fact the flow supreme like diana ross im at the do like a deer,724,731,,regex
4133,201539,36,guess,like im copying some vows for the bar get it guess not picture me not strive to land in the top,571,576,,regex
4134,196551,43,givenchy,metal detector go off this that sauce this that dressing givenchy nigga god bless you if havin a bad bitch was,1053,1061,,regex
4135,9592296,36,guess,than stark 40k a night to sleep at the mark guess its time for me to cover the shark me and,170,175,,regex
4136,2266961,36,guess,what it was that really made yall mad but i guess this is what i gotta do to make yall rap,717,722,,regex
